,time,clear_sky_rad:W,clear_sky_energy_1h:J,sun_elevation:d,is_day:idx,direct_rad_1h:J,pv_measurement,diffuse_rad_1h:J,pressure_100m:hPa
10820,2020-03-26 23:00:00,0.0,0.0,-24.1815,0.0,0.0,118.1625,0.0,1013.42505
10821,2020-03-27 00:00:00,0.0,0.0,-22.899,0.0,0.0,118.1625,0.0,1013.25
10822,2020-03-27 01:00:00,0.0,0.0,-20.20125,0.0,0.0,118.1625,0.0,1012.92505
10823,2020-03-27 02:00:00,0.0,0.0,-15.9609995,0.0,0.0,118.1625,0.0,1012.65
10824,2020-03-27 03:00:00,0.0,0.0,-10.538,0.0,0.0,118.1625,0.0,1012.325
10825,2020-03-27 04:00:00,0.0,0.0,-4.32175,0.0,0.0,118.1625,0.0,1012.05
10826,2020-03-27 05:00:00,18.675,17412.125,2.30625,0.75,6411.2,118.1625,17185.176,1011.9
10827,2020-03-27 06:00:00,102.275,201084.95,8.97275,1.0,77977.75,118.1625,103368.15,1011.85
10828,2020-03-27 07:00:00,219.25,575834.0,15.299749,1.0,190461.39,118.1625,246211.06,1011.6
10829,2020-03-27 08:00:00,331.9,996774.25,20.88775,1.0,323402.0,118.1625,372205.03,1011.275
10830,2020-03-27 09:00:00,422.025,1365585.5,25.318,1.0,375432.97,118.1625,481760.06,1010.9
10831,2020-03-27 10:00:00,479.65,1633785.0,28.18475,1.0,235658.12,118.1625,571368.94,1010.475
10832,2020-03-27 11:00:00,499.45,1774238.9,29.179,1.0,95850.4,118.1625,610135.8,1010.2
10833,2020-03-27 12:00:00,479.6,1774124.1,28.183,1.0,88963.33,118.1625,615687.9,1009.875
10834,2020-03-27 13:00:00,421.9,1633457.1,25.314,1.0,79034.3,118.1625,553792.9,1009.3
10835,2020-03-27 14:00:00,331.75,1365092.6,20.88275,1.0,52290.176,118.1625,433877.88,1008.875
10836,2020-03-27 15:00:00,219.07501,996194.4,15.293501,1.0,61772.05,118.1625,314266.56,1008.5
10837,2020-03-27 16:00:00,102.15,575279.9,8.966,1.0,83977.8,118.1625,217551.38,1007.9
10838,2020-03-27 17:00:00,18.625,200725.66,2.29925,0.75,53306.75,118.1625,111378.98,1007.525
10839,2020-03-27 18:00:00,0.0,17352.35,-4.3285,0.0,0.0,118.1625,20671.324,1007.425
10840,2020-03-27 19:00:00,0.0,0.0,-10.54425,0.0,0.0,118.1625,0.0,1007.3
10841,2020-03-27 20:00:00,0.0,0.0,-15.96575,0.0,0.0,118.1625,0.0,1007.7
10842,2020-03-27 21:00:00,0.0,0.0,-20.205,0.0,0.0,118.1625,0.0,1008.15
10843,2020-03-27 22:00:00,0.0,0.0,-22.901001,0.0,0.0,0.0,0.0,1008.8
10844,2020-03-27 23:00:00,0.0,0.0,-23.78925,0.0,0.0,0.0,0.0,1009.025
10845,2020-03-28 00:00:00,0.0,0.0,-22.50175,0.0,0.0,0.0,0.0,1008.75
10846,2020-03-28 01:00:00,0.0,0.0,-19.80375,0.0,0.0,0.0,0.0,1008.7
10847,2020-03-28 02:00:00,0.0,0.0,-15.5665,0.0,0.0,0.0,0.0,1009.05
10848,2020-03-28 03:00:00,0.0,0.0,-10.14875,0.0,0.0,0.0,0.0,1010.2
10849,2020-03-28 04:00:00,0.0,0.0,-3.93675,0.0,0.0,0.0,0.0,1010.95
10850,2020-03-28 05:00:00,21.65,21521.05,2.68975,1.0,2630.2,0.0,18304.602,1011.5
10851,2020-03-28 06:00:00,108.674995,218621.92,9.3575,1.0,38216.05,7.7625,122756.75,1012.45
10852,2020-03-28 07:00:00,226.8,601395.6,15.688,1.0,119879.08,35.3625,285767.88,1013.6
10853,2020-03-28 08:00:00,339.75,1024613.25,21.28125,1.0,255701.45,112.9875,423612.62,1014.4
10854,2020-03-28 09:00:00,429.775,1393749.6,25.7155,1.0,483518.62,144.0375,501538.72,1015.2
10855,2020-03-28 10:00:00,487.3,1661591.0,28.582,1.0,701290.44,270.825,540930.2,1015.875
10856,2020-03-28 11:00:00,506.90002,1801422.0,29.57,1.0,778436.9,138.8625,562072.0,1016.575
10857,2020-03-28 12:00:00,486.85,1800592.8,28.56025,1.0,725848.4,349.3125,605378.0,1017.35
10858,2020-03-28 13:00:00,428.925,1659182.8,25.6745,1.0,608689.94,392.4375,627831.3,1017.825
10859,2020-03-28 14:00:00,338.525,1390003.5,21.225,1.0,458736.8,222.525,556441.56,1018.05
10860,2020-03-28 15:00:00,225.45001,1019958.44,15.6215,1.0,354507.94,97.4625,441165.06,1018.35
10861,2020-03-28 16:00:00,107.45,596579.94,9.28525,1.0,225043.58,116.4375,304294.03,1018.925
10862,2020-03-28 17:00:00,21.0,215123.48,2.6155,1.0,62608.9,38.8125,148722.3,1019.375
10863,2020-03-28 18:00:00,0.0,20467.475,-4.008,0.0,5434.825,8.625,31988.676,1019.9
10864,2020-03-28 19:00:00,0.0,0.0,-10.21375,0.0,0.0,0.0,0.0,1020.07495
10865,2020-03-28 20:00:00,0.0,0.0,-15.6205,0.0,0.0,0.0,0.0,1020.15
10866,2020-03-28 21:00:00,0.0,0.0,-19.8425,0.0,0.0,0.0,0.0,1020.3
10867,2020-03-28 22:00:00,0.0,0.0,-22.522,0.0,0.0,0.0,0.0,1020.225
10868,2020-03-28 23:00:00,0.0,0.0,-23.39825,0.0,0.0,0.0,0.0,1020.1
10869,2020-03-29 01:00:00,0.0,0.0,-19.40725,0.0,0.0,0.0,0.0,1019.025
10870,2020-03-29 02:00:00,0.0,0.0,-15.1735,0.0,0.0,0.0,0.0,1018.1
10871,2020-03-29 03:00:00,0.0,0.0,-9.76075,0.0,0.0,0.0,0.0,1017.45
10872,2020-03-29 04:00:00,0.0,0.0,-3.5525,0.0,0.0,0.0,0.0,1017.0
10873,2020-03-29 05:00:00,25.2,27014.977,3.0725,1.0,5107.425,0.0,28139.824,1016.375
10874,2020-03-29 06:00:00,115.15,236815.0,9.741,1.0,9253.0,0.0,89658.9,1015.8
10875,2020-03-29 07:00:00,234.375,627102.5,16.0755,1.0,10261.1,0.0,166721.78,1015.0
10876,2020-03-29 08:00:00,347.55,1052393.5,21.67375,1.0,91372.58,0.0,371799.66,1013.8
10877,2020-03-29 09:00:00,437.55,1421779.0,26.1115,1.0,115347.75,0.0,515549.97,1012.175
10878,2020-03-29 10:00:00,494.9,1689228.2,28.9785,1.0,52239.625,0.0,433592.2,1010.85
10879,2020-03-29 11:00:00,514.3,1828422.5,29.9595,1.0,48592.453,0.0,352748.47,1010.25
10880,2020-03-29 12:00:00,494.05,1826879.9,28.937,1.0,51678.125,1.725,370424.4,1010.3
10881,2020-03-29 13:00:00,435.925,1684741.5,26.033249,1.0,75572.17,8.625,431428.8,1010.175
10882,2020-03-29 14:00:00,345.3,1414779.4,21.5665,1.0,256387.9,8.625,436294.88,1010.1
10883,2020-03-29 15:00:00,231.825,1043649.4,15.94825,1.0,360416.12,14.6625,370819.3,1010.3
10884,2020-03-29 16:00:00,112.775,617957.75,9.603,1.0,223808.38,0.8625,261542.33,1010.85
10885,2020-03-29 17:00:00,23.875,229992.16,2.931,1.0,76054.8,0.0,126339.48,1011.35
10886,2020-03-29 18:00:00,0.0,24960.775,-3.6885,0.0,6612.3,0.0,28435.225,1011.85
10887,2020-03-29 19:00:00,0.0,0.0,-9.884,0.0,0.0,0.0,0.0,1012.45
10888,2020-03-29 20:00:00,0.0,0.0,-15.27625,0.0,0.0,0.0,0.0,1012.8
10889,2020-03-29 21:00:00,0.0,0.0,-19.48075,0.0,0.0,0.0,0.0,1013.15
10890,2020-03-29 22:00:00,0.0,0.0,-22.144001,0.0,0.0,0.0,0.0,1013.625
10891,2020-03-29 23:00:00,0.0,0.0,-23.00775,0.0,0.0,0.0,0.0,1014.275
10892,2020-03-30 00:00:00,0.0,0.0,-21.711,0.0,0.0,0.0,0.0,1014.775
10893,2020-03-30 01:00:00,0.0,0.0,-19.0115,0.0,0.0,0.0,0.0,1015.0
10894,2020-03-30 02:00:00,0.0,0.0,-14.7815,0.0,0.0,0.0,0.0,1015.1
10895,2020-03-30 03:00:00,0.0,0.0,-9.3735,0.0,0.0,0.0,0.0,1015.225
10896,2020-03-30 04:00:00,0.0,0.0,-3.16925,0.0,0.0,0.0,0.0,1015.5
10897,2020-03-30 05:00:00,28.825,32663.05,3.4534998,1.0,9817.8,0.0,36318.676,1015.75
10898,2020-03-30 06:00:00,121.7,255543.67,10.12375,1.0,80313.9,3.45,146858.9,1016.3
10899,2020-03-30 07:00:00,241.975,652924.8,16.46125,1.0,237903.03,10.35,263565.3,1016.85
10900,2020-03-30 08:00:00,355.275,1080098.2,22.06475,1.0,485335.06,18.975,340554.44,1017.15
10901,2020-03-30 09:00:00,445.25,1449661.2,26.50675,1.0,668969.56,40.5375,422858.72,1017.3
10902,2020-03-30 10:00:00,502.45,1716686.0,29.3735,1.0,758697.06,67.27499999999999,456769.3,1017.25
10903,2020-03-30 11:00:00,521.65,1855231.2,30.348251,1.0,953243.4,49.1625,450926.47,1017.05
10904,2020-03-30 12:00:00,501.2,1852977.5,29.312,1.0,849744.7,67.27499999999999,542316.75,1016.8
10905,2020-03-30 13:00:00,442.875,1710126.4,26.39075,1.0,398354.25,44.85,586230.6,1016.475
10906,2020-03-30 14:00:00,352.05,1439412.5,21.9065,1.0,110146.5,36.225,466204.75,1015.85
10907,2020-03-30 15:00:00,238.15,1067257.8,16.274,1.0,19179.65,27.6,301841.1,1015.1
10908,2020-03-30 16:00:00,118.15,639396.6,9.92,1.0,19105.9,6.9,185352.03,1014.3
10909,2020-03-30 17:00:00,26.8,245214.62,3.246,1.0,17341.65,0.8625,101759.5,1013.5
10910,2020-03-30 18:00:00,0.0,29548.926,-3.37,0.0,1466.175,0.0,25444.225,1012.75
10911,2020-03-30 19:00:00,0.0,0.0,-9.55525,0.0,0.0,0.0,0.0,1011.80005
10912,2020-03-30 20:00:00,0.0,0.0,-14.93225,0.0,0.0,0.0,0.0,1010.95
10913,2020-03-30 21:00:00,0.0,0.0,-19.119999,0.0,0.0,0.0,0.0,1010.35
10914,2020-03-30 22:00:00,0.0,0.0,-21.767,0.0,0.0,0.0,0.0,1009.7
10915,2020-03-30 23:00:00,0.0,0.0,-22.619,0.0,0.0,0.0,0.0,1009.025
10916,2020-03-31 00:00:00,0.0,0.0,-21.31725,0.0,0.0,0.0,0.0,1008.05
10917,2020-03-31 01:00:00,0.0,0.0,-18.61725,0.0,0.0,0.0,0.0,1006.725
10918,2020-03-31 02:00:00,0.0,0.0,-14.39075,0.0,0.0,0.0,0.0,1005.25
10919,2020-03-31 03:00:00,0.0,0.0,-8.9875,0.0,0.0,0.0,0.0,1004.175
10920,2020-03-31 04:00:00,0.0,0.0,-2.7875,0.0,0.0,0.0,0.0,1003.35
10921,2020-03-31 05:00:00,32.6,38488.047,3.83375,1.0,2587.175,3.45,15611.05,1002.775
10922,2020-03-31 06:00:00,128.325,274787.72,10.50475,1.0,20926.674,13.8,92865.65,1001.875
10923,2020-03-31 07:00:00,249.5,678833.94,16.8465,1.0,29283.85,39.675,181953.58,1001.0
10924,2020-03-31 08:00:00,363.025,1107711.2,22.45425,1.0,12393.175,29.325,210092.05,1000.1
10925,2020-03-31 09:00:00,452.9,1477384.2,26.9005,1.0,1776.075,22.425,256120.55,999.35
10926,2020-03-31 10:00:00,509.95,1743954.2,29.7675,1.0,570.975,42.2625,260074.55,998.95
10927,2020-03-31 11:00:00,528.95,1881839.9,30.7355,1.0,637.375,129.375,209645.67,998.8
10928,2020-03-31 12:00:00,508.3,1878877.9,29.68575,1.0,5157.75,60.375,208215.06,998.55
10929,2020-03-31 13:00:00,449.775,1735329.9,26.747,1.0,34380.65,56.0625,288521.84,998.175
10930,2020-03-31 14:00:00,358.725,1463895.8,22.24525,1.0,139292.28,49.1625,374914.03,998.1
10931,2020-03-31 15:00:00,244.5,1090774.8,16.59875,1.0,205062.78,32.775,363850.75,998.1
10932,2020-03-31 16:00:00,123.575,660880.6,10.23575,1.0,137074.22,14.6625,275614.44,998.2
10933,2020-03-31 17:00:00,29.825,260781.22,3.5595,1.0,44859.65,1.725,137450.08,998.2
10934,2020-03-31 18:00:00,0.0,34246.0,-3.05175,0.0,3172.45,0.0,31377.75,998.35
10935,2020-03-31 19:00:00,0.0,0.0,-9.226749,0.0,0.0,0.0,0.0,998.6
10936,2020-03-31 20:00:00,0.0,0.0,-14.589251,0.0,0.0,0.0,0.0,998.375
10937,2020-03-31 21:00:00,0.0,0.0,-18.75975,0.0,0.0,0.0,0.0,997.825
10938,2020-03-31 22:00:00,0.0,0.0,-21.390999,0.0,0.0,0.0,0.0,997.25
10939,2020-03-31 23:00:00,0.0,0.0,-22.230999,0.0,0.0,0.0,0.0,996.675
10940,2020-04-01 00:00:00,0.0,0.0,-20.925,0.0,0.0,0.0,0.0,995.94995
10941,2020-04-01 01:00:00,0.0,0.0,-18.2245,0.0,0.0,0.0,0.0,994.94995
10942,2020-04-01 02:00:00,0.0,0.0,-14.00125,0.0,0.0,0.0,0.0,993.9
10943,2020-04-01 03:00:00,0.0,0.0,-8.603,0.0,0.0,0.0,0.0,992.75
10944,2020-04-01 04:00:00,0.05,17.375,-2.40675,0.25,0.0,0.0,79.9,991.575
10945,2020-04-01 05:00:00,36.55,44718.797,4.2125,1.0,285.2,3.45,26675.05,990.45
10946,2020-04-01 06:00:00,135.05,294520.47,10.8845005,1.0,1339.75,8.625,78566.77,989.175
10947,2020-04-01 07:00:00,257.025,704802.75,17.22975,1.0,1411.625,14.6625,137827.7,987.7
10948,2020-04-01 08:00:00,370.725,1135217.2,22.84325,1.0,404.225,25.0125,189749.25,986.0
10949,2020-04-01 09:00:00,460.5,1504936.0,27.29325,1.0,3263.175,53.475,205248.42,984.325
10950,2020-04-01 10:00:00,517.4,1771023.2,30.16025,1.0,58635.5,145.7625,271351.38,983.05
10951,2020-04-01 11:00:00,536.175,1908239.6,31.1215,1.0,244167.12,106.95,408044.84,981.94995
10952,2020-04-01 12:00:00,515.35,1904573.4,30.0585,1.0,269026.25,163.0125,404691.2,981.15
10953,2020-04-01 13:00:00,456.625,1760345.1,27.10225,1.0,199016.47,89.7,353222.03,980.475
10954,2020-04-01 14:00:00,365.35,1488222.0,22.58275,1.0,241608.33,42.2625,363530.53,980.05
10955,2020-04-01 15:00:00,250.825,1114191.6,16.92175,1.0,151428.1,57.7875,291047.5,980.125
10956,2020-04-01 16:00:00,129.075,682394.6,10.55025,1.0,39670.6,20.7,195643.88,979.92505
10957,2020-04-01 17:00:00,32.95,276679.25,3.87225,1.0,18184.775,6.9,110296.4,980.025
10958,2020-04-01 18:00:00,0.0,39063.85,-2.7347498,0.0,7071.9004,0.0,28749.125,979.875
10959,2020-04-01 19:00:00,0.0,0.0,-8.89925,0.0,0.0,0.0,0.0,979.4
10960,2020-04-01 20:00:00,0.0,0.0,-14.24725,0.0,0.0,0.0,0.0,979.05
10961,2020-04-01 21:00:00,0.0,0.0,-18.40075,0.0,0.0,0.0,0.0,978.6
10962,2020-04-01 22:00:00,0.0,0.0,-21.016,0.0,0.0,0.0,0.0,978.325
10963,2020-04-01 23:00:00,0.0,0.0,-21.844,0.0,0.0,0.0,0.0,977.65
10964,2020-04-02 00:00:00,0.0,0.0,-20.533749,0.0,0.0,0.0,0.0,976.025
10965,2020-04-02 01:00:00,0.0,0.0,-17.83275,0.0,0.0,34.5,0.0,973.9
10966,2020-04-02 02:00:00,0.0,0.0,-13.61325,0.0,0.0,34.5,0.0,971.975
10967,2020-04-02 03:00:00,0.0,0.0,-8.22,0.0,0.0,34.5,0.0,970.05
10968,2020-04-02 04:00:00,0.75,207.1,-2.02775,0.25,0.0,34.5,608.45,967.9
10969,2020-04-02 05:00:00,40.625,53224.727,4.5897503,1.0,332.675,34.5,17369.375,965.575
10970,2020-04-02 06:00:00,141.775,314710.44,11.2625,1.0,1371.625,34.5,111827.83,963.80005
10971,2020-04-02 07:00:00,264.525,730805.4,17.61175,1.0,4494.2,34.5,256936.97,962.65
10972,2020-04-02 08:00:00,378.325,1162600.8,23.23,1.0,6782.45,34.5,338000.06,961.825
10973,2020-04-02 09:00:00,468.05,1532305.5,27.6845,1.0,8054.25,34.5,326950.34,961.45
10974,2020-04-02 10:00:00,524.75,1797883.6,30.5515,1.0,58929.426,34.5,393907.44,961.05
10975,2020-04-02 11:00:00,543.4,1934422.5,31.506,1.0,99180.3,34.5,567983.6,960.85
10976,2020-04-02 12:00:00,522.325,1930057.0,30.4295,1.0,60500.953,34.5,646771.1,960.95
10977,2020-04-02 13:00:00,463.45,1785165.4,27.45575,1.0,78050.3,34.5,653897.0,961.2
10978,2020-04-02 14:00:00,371.95,1512384.2,22.91875,1.0,176467.9,34.5,606440.7,961.275
10979,2020-04-02 15:00:00,257.125,1137500.2,17.244,1.0,198260.84,34.5,493697.12,961.45
10980,2020-04-02 16:00:00,134.575,703924.06,10.86375,1.0,103933.75,34.5,339318.22,961.75
10981,2020-04-02 17:00:00,36.2,292893.44,4.18375,1.0,20979.676,34.5,154355.62,962.15
10982,2020-04-02 18:00:00,0.025,44091.35,-2.4185,0.25,1366.225,34.5,34357.4,962.575
10983,2020-04-02 19:00:00,0.0,6.375,-8.573,0.0,0.0,34.5,41.15,963.575
10984,2020-04-02 20:00:00,0.0,0.0,-13.906,0.0,0.0,34.5,0.0,965.5
10985,2020-04-02 21:00:00,0.0,0.0,-18.04275,0.0,0.0,34.5,0.0,967.4
10986,2020-04-02 22:00:00,0.0,0.0,-20.6425,0.0,0.0,34.5,0.0,969.15
10987,2020-04-02 23:00:00,0.0,0.0,-21.45875,0.0,0.0,34.5,0.0,970.975
10988,2020-04-03 00:00:00,0.0,0.0,-20.144249,0.0,0.0,34.5,0.0,972.2
10989,2020-04-03 01:00:00,0.0,0.0,-17.44325,0.0,0.0,34.5,0.0,973.05005
10990,2020-04-03 02:00:00,0.0,0.0,-13.227,0.0,0.0,34.5,0.0,973.925
10991,2020-04-03 03:00:00,0.0,0.0,-7.8385,0.0,0.0,34.5,0.0,974.825
10992,2020-04-03 04:00:00,1.425,395.775,-1.6502501,0.25,80.55,34.5,1593.425,975.65
10993,2020-04-03 05:00:00,44.875,61987.297,4.965,1.0,6622.1504,34.5,51307.4,976.4
10994,2020-04-03 06:00:00,148.55,335322.75,11.639,1.0,69577.91,34.5,179290.62,977.275
10995,2020-04-03 07:00:00,272.05,756817.06,17.992,1.0,195166.66,34.5,324682.12,978.1
10996,2020-04-03 08:00:00,385.92502,1189847.2,23.61525,1.0,309311.5,34.5,452247.84,979.2
10997,2020-04-03 09:00:00,475.55,1559481.4,28.074,1.0,419711.5,34.5,593040.94,980.45
10998,2020-04-03 10:00:00,532.05,1824526.0,30.94075,1.0,470303.3,34.5,678849.25,981.65
10999,2020-04-03 11:00:00,550.475,1960380.4,31.88925,1.0,445101.06,34.5,692659.1,982.725
11000,2020-04-03 12:00:00,529.275,1955321.5,30.79925,1.0,420927.25,34.5,663912.0,983.65
11001,2020-04-03 13:00:00,470.175,1809784.1,27.80775,1.0,330194.3,34.5,654947.6,984.625
11002,2020-04-03 14:00:00,378.525,1536376.1,23.25325,1.0,233634.72,34.5,612306.25,985.5
11003,2020-04-03 15:00:00,263.4,1160692.4,17.564499,1.0,175241.97,34.5,496754.44,986.225
11004,2020-04-03 16:00:00,140.1,725455.1,11.17625,1.0,87497.4,34.5,359697.16,986.825
11005,2020-04-03 17:00:00,39.575,309406.4,4.49425,1.0,22521.0,34.5,183044.03,987.575
11006,2020-04-03 18:00:00,0.575,51053.375,-2.1035001,0.25,3226.125,34.5,49252.023,988.45
11007,2020-04-03 19:00:00,0.0,163.05,-8.247499,0.0,0.0,34.5,712.875,988.8
11008,2020-04-03 20:00:00,0.0,0.0,-13.566,0.0,0.0,34.5,0.0,989.05
11009,2020-04-03 21:00:00,0.0,0.0,-17.68625,0.0,0.0,34.5,0.0,989.3
11010,2020-04-03 22:00:00,0.0,0.0,-20.27,0.0,0.0,34.5,0.0,989.5
11011,2020-04-03 23:00:00,0.0,0.0,-21.075,0.0,0.0,34.5,0.0,990.1
11012,2020-04-04 00:00:00,0.0,0.0,-19.75675,0.0,0.0,34.5,0.0,990.4
11013,2020-04-04 01:00:00,0.0,0.0,-17.05525,0.0,0.0,34.5,0.0,990.45
11014,2020-04-04 02:00:00,0.0,0.0,-12.842501,0.0,0.0,34.5,0.0,991.0
11015,2020-04-04 03:00:00,0.0,0.0,-7.4585,0.0,0.0,34.5,0.0,991.85
11016,2020-04-04 04:00:00,2.075,583.4,-1.27475,0.25,137.9,34.5,2753.025,993.05
11017,2020-04-04 05:00:00,49.325,71038.375,5.3389997,1.0,6261.35,34.5,57977.8,994.25
11018,2020-04-04 06:00:00,155.375,356319.72,12.01375,1.0,31978.676,34.5,193251.42,995.5
11019,2020-04-04 07:00:00,279.475,782814.3,18.37025,1.0,100748.03,34.5,392880.9,996.8
11020,2020-04-04 08:00:00,393.475,1216942.9,23.99875,1.0,270766.38,34.5,566808.5,998.2
11021,2020-04-04 09:00:00,482.95,1586452.8,28.46125,1.0,560737.3,34.5,618721.5,999.375
11022,2020-04-04 10:00:00,539.3,1850941.5,31.32875,1.0,743249.1,34.5,601093.4,1000.44995
11023,2020-04-04 11:00:00,557.55,1986105.8,32.2705,1.0,767159.0,34.5,614043.94,1001.375
11024,2020-04-04 12:00:00,536.125,1980360.2,31.16725,1.0,823397.2,34.5,623465.0,1002.45
11025,2020-04-04 13:00:00,476.9,1834195.0,28.1585,1.0,874705.9,34.5,592156.7,1003.5
11026,2020-04-04 14:00:00,385.075,1560191.2,23.58625,1.0,847057.1,34.5,516074.62,1004.3
11027,2020-04-04 15:00:00,269.65,1183760.5,17.883251,1.0,668171.2,34.5,407651.3,1004.95
11028,2020-04-04 16:00:00,145.675,746974.8,11.4875,1.0,398480.3,34.5,306657.94,1005.425
11029,2020-04-04 17:00:00,42.975,326199.53,4.8035,1.0,168979.38,34.5,182380.84,1006.0
11030,2020-04-04 18:00:00,1.15,58180.0,-1.78925,0.25,31695.55,34.5,57953.45,1006.9
11031,2020-04-04 19:00:00,0.0,319.0,-7.92325,0.0,0.0,34.5,2244.25,1007.55
11032,2020-04-04 20:00:00,0.0,0.0,-13.227,0.0,0.0,34.5,0.0,1007.925
11033,2020-04-04 21:00:00,0.0,0.0,-17.33075,0.0,0.0,34.5,0.0,1008.45
11034,2020-04-04 22:00:00,0.0,0.0,-19.89875,0.0,0.0,34.5,0.0,1009.05
11035,2020-04-04 23:00:00,0.0,0.0,-20.6925,0.0,0.0,34.5,0.0,1009.325
11036,2020-04-05 00:00:00,0.0,0.0,-19.37075,0.0,0.0,34.5,0.0,1009.5
11037,2020-04-05 01:00:00,0.0,0.0,-16.669,0.0,0.0,34.5,0.0,1009.45
11038,2020-04-05 02:00:00,0.0,0.0,-12.46,0.0,0.0,34.5,0.0,1009.325
11039,2020-04-05 03:00:00,0.0,0.0,-7.081,0.0,0.0,34.5,0.0,1009.15
11040,2020-04-05 04:00:00,2.75,770.275,-0.90075004,0.25,123.025,34.5,4440.7,1008.825
11041,2020-04-05 05:00:00,53.875,80402.66,5.711,1.0,9526.275,34.5,81912.92,1008.45
11042,2020-04-05 06:00:00,162.225,377661.75,12.386749,1.0,58361.625,34.5,274997.56,1008.6
11043,2020-04-05 07:00:00,286.925,808774.75,18.74675,1.0,148993.08,34.5,492632.97,1008.825
11044,2020-04-05 08:00:00,400.95,1243873.5,24.3805,1.0,143900.58,34.5,647722.1,1008.45
11045,2020-04-05 09:00:00,490.3,1613209.4,28.84725,1.0,58296.75,34.5,691508.25,1008.15
11046,2020-04-05 10:00:00,546.475,1877121.5,31.714748,1.0,110305.6,34.5,725251.9,1007.875
11047,2020-04-05 11:00:00,564.5,2011591.0,32.65,1.0,252833.97,34.5,885352.25,1007.375
11048,2020-04-05 12:00:00,542.925,2005166.5,31.533249,1.0,211683.95,34.5,949930.44,1007.3
11049,2020-04-05 13:00:00,483.55,1858392.0,28.50725,1.0,81501.45,34.5,838640.25,1007.325
11050,2020-04-05 14:00:00,391.55,1583823.1,23.91725,1.0,34116.977,34.5,600469.7,1006.925
11051,2020-04-05 15:00:00,275.875,1206697.0,18.20125,1.0,12715.949,34.5,362680.2,1006.375
11052,2020-04-05 16:00:00,151.275,768470.5,11.797,1.0,10415.575,34.5,251166.97,1005.8
11053,2020-04-05 17:00:00,46.5,343252.75,5.11175,1.0,5592.225,34.5,129734.67,1005.225
11054,2020-04-05 18:00:00,1.7,65490.85,-1.47675,0.25,552.425,34.5,31041.324,1005.1
11055,2020-04-05 19:00:00,0.0,474.175,-7.6,0.0,0.0,34.5,2559.1,1005.5
11056,2020-04-05 20:00:00,0.0,0.0,-12.88925,0.0,0.0,34.5,0.0,1005.35
11057,2020-04-05 21:00:00,0.0,0.0,-16.9765,0.0,0.0,34.5,0.0,1005.075
11058,2020-04-05 22:00:00,0.0,0.0,-19.5295,0.0,0.0,34.5,0.0,1004.65
11059,2020-04-05 23:00:00,0.0,0.0,-20.3115,0.0,0.0,34.5,0.0,1004.175
11060,2020-04-06 00:00:00,0.0,0.0,-18.98675,0.0,0.0,34.5,0.0,1003.625
11061,2020-04-06 01:00:00,0.0,0.0,-16.28425,0.0,0.0,34.5,0.0,1002.9
11062,2020-04-06 02:00:00,0.0,0.0,-12.07875,0.0,0.0,34.5,0.0,1002.25
11063,2020-04-06 03:00:00,0.0,0.0,-6.705,0.0,0.0,34.5,0.0,1001.95
11064,2020-04-06 04:00:00,3.8999999,1700.0499,-0.529,0.5,118.75,34.5,4181.525,1001.525
11065,2020-04-06 05:00:00,58.625,91076.23,6.08125,1.0,8775.625,34.5,63594.5,1000.95
11066,2020-04-06 06:00:00,169.1,399308.3,12.758,1.0,63637.85,34.5,224943.05,1000.8
11067,2020-04-06 07:00:00,294.325,834676.9,19.1215,1.0,120699.82,34.5,432062.5,1000.75
11068,2020-04-06 08:00:00,408.375,1270626.4,24.76,1.0,178217.92,34.5,612988.25,1000.3
11069,2020-04-06 09:00:00,497.6,1639741.1,29.231499,1.0,365581.25,34.5,754591.75,999.85
11070,2020-04-06 10:00:00,553.575,1903057.5,32.099,1.0,842988.3,34.5,706532.25,999.25
11071,2020-04-06 11:00:00,571.4,2036829.2,33.02775,1.0,1317640.8,34.5,535834.4,998.25
11072,2020-04-06 12:00:00,549.675,2029734.1,31.897501,1.0,1501746.0,34.5,418418.06,997.775
11073,2020-04-06 13:00:00,490.125,1882369.4,28.854,1.0,1480331.0,34.5,340428.12,997.675
11074,2020-04-06 14:00:00,398.0,1607266.4,24.24725,1.0,1277383.1,34.5,305002.3,997.075
11075,2020-04-06 15:00:00,282.1,1229495.0,18.51725,1.0,979340.5,34.5,267741.3,996.6
11076,2020-04-06 16:00:00,156.875,789930.25,12.10525,1.0,634571.3,34.5,216748.66,996.2
11077,2020-04-06 17:00:00,50.175,360545.12,5.41825,1.0,290043.75,34.5,144193.97,996.225
11078,2020-04-06 18:00:00,2.25,73001.52,-1.165,0.25,63749.473,34.5,53263.797,996.6
11079,2020-04-06 19:00:00,0.0,628.625,-7.27775,0.0,0.0,34.5,3631.45,997.4
11080,2020-04-06 20:00:00,0.0,0.0,-12.55275,0.0,0.0,34.5,0.0,998.1
11081,2020-04-06 21:00:00,0.0,0.0,-16.623499,0.0,0.0,34.5,0.0,998.575
11082,2020-04-06 22:00:00,0.0,0.0,-19.161251,0.0,0.0,34.5,0.0,999.125
11083,2020-04-06 23:00:00,0.0,0.0,-19.93275,0.0,0.0,34.5,0.0,999.775
11084,2020-04-07 00:00:00,0.0,0.0,-18.6045,0.0,0.0,34.5,0.0,1000.4
11085,2020-04-07 01:00:00,0.0,0.0,-15.90225,0.0,0.0,34.5,0.0,1000.825
